6637851,33960,0
6641100,33704,0
6644225,33128,0
6647479,32119,0
6650662,32936,0
6653863,33864,0
6656942,33864,0
6660071,32984,0
6663141,32487,0
6666167,32615,0
6669228,34120,0
6672362,34120,0
6675436,33560,0
6678508,33336,0
6681606,33336,0
6685105,34136,0
6688396,34664,0
6691480,34856,0
6694548,34072,0
6697649,33560,0
6700769,34744,0
6703853,35784,0
6706951,36136,0
6710072,35304,0
6713117,35224,0
6716197,35144,0
6719262,35848,0
6722414,36120,0
6725503,36008,0
6728615,35512,0
6731675,35128,0
6734757,35752,0
6737852,37033,0
6741645,36504,0
6744723,36232,0
6747772,35320,0
6750868,35960,0
6753963,37513,0
6757079,37129,0
6760102,36808,0
6763181,36200,0
6766973,36504,0
6770049,37225,0
6773102,37081,0
6776173,36392,0
6779245,35800,0
6782391,35256,0
6785485,36392,0
6789226,36072,0
6792343,35256,0
6795449,33992,0
6798524,33176,0
6801618,33800,0
6804707,34008,0
6807795,33016,0
6810865,32231,0
6813943,31511,0
6817059,31799,0
6820140,32023,0
6823207,32247,0
6826325,31351,0
6829444,30839,0
6832549,30535,0
6835641,31671,0
6838727,31607,0
6841830,31127,0
6844923,30215,0
6848050,29735,0
6851131,30695,0
6854186,31607,0
6857260,31159,0
6860389,31143,0
6863483,30903,0
6866573,30983,0
6869657,31799,0
6872756,32359,0
6876536,31527,0
6879627,30663,0
6882708,30439,0
6885799,31063,0
6888871,32039,0
6891948,31223,0
6895688,30439,0
6898800,30055,0
6902582,31159,0
6905677,31991,0
6908727,31703,0
6911807,30631,0
6914912,30679,0
6918031,31175,0
6921826,31751,0
6925592,31175,0
6928692,30935,0
6931776,30583,0
6934869,31191,0
6937988,31847,0
6941123,31767,0
6944166,31607,0
6947249,31143,0
6950384,31543,0
6953435,32535,0
6956516,32695,0
6959622,31783,0
6962691,30855,0
6965778,30695,0
6968870,32023,0
6971941,31991,0
6975036,31927,0
6978123,31031,0
6981156,30839,0
6984228,31719,0
6987390,32631,0
6990476,32311,0
6993605,31559,0
6996688,30759,0
6999771,30599,0
7002873,31559,0
7005943,32151,0
7009067,31511,0
7012137,30215,0
7015912,30023,0
7019042,31431,0
7022109,31991,0
7025208,31447,0
7028330,30887,0
7031453,30359,0
7035225,31255,0
7038357,31655,0
7041469,31383,0
7044616,30743,0
7047714,30119,0
7050796,31207,0
7053902,32247,0
7057020,31895,0
7060081,31399,0
7063120,30663,0
7066226,30439,0
7069343,31287,0
7072435,31079,0
7075521,30679,0
7078607,30343,0
7081704,30039,0
7084796,30471,0
7087891,31511,0
7090993,31399,0
7094104,30919,0
7097136,30183,0
7100194,30903,0
7103245,31559,0
7106991,31639,0
7110107,31319,0
7113143,30727,0
7116224,30551,0
7119354,31895,0
7122465,32471,0
7125553,31527,0
7133816,30583,0
7136884,31015,0
7140029,31239,0
7143108,31175,0
7146275,30359,0
7149412,30823,0
7152508,31511,0
7155611,31671,0
7158707,30887,0
7161795,30375,0
7164913,30871,0
7168031,31703,0
7171111,32808,0
7174203,32615,0
7177320,31975,0
7180421,31511,0
7183487,31255,0
7186575,32872,0
7189591,32647,0
7192691,32135,0
7195784,32231,0
7198876,32231,0
7201981,32808,0
