3219334,36344,0
3222512,36424,0
3225723,36937,0
3228916,37401,0
3232145,37017,0
3235309,36792,0
3238451,36344,0
3241551,36504,0
3244680,36712,0
3247798,37273,0
3250862,37081,0
3254028,36712,0
3257109,36712,0
3260212,36248,0
3263322,36328,0
3267090,35352,0
3270832,34888,0
3273914,34552,0
3277057,34072,0
3280834,33672,0
3283883,33192,0
3287632,33080,0
3290767,32519,0
3293805,32936,0
3296858,32343,0
3299974,31719,0
3303054,31703,0
3306150,31591,0
3309272,31447,0
3312354,31639,0
3315425,31927,0
3318520,31879,0
3322272,31703,0
3325355,31991,0
3328422,31879,0
3331530,31431,0
3334662,31143,0
3337758,31015,0
3340865,31335,0
3344026,31415,0
3347133,31479,0
3350249,31943,0
3353347,31671,0
3356437,31367,0
3359512,31959,0
3362607,32615,0
3365737,32551,0
3368761,31943,0
3371870,32103,0
3374973,32311,0
3378057,32375,0
3381127,32679,0
3384209,31655,0
3388013,31143,0
3391100,31303,0
3394186,31959,0
3397311,32327,0
3400414,32071,0
3403500,32007,0
3406584,31911,0
3409700,31495,0
3412794,31687,0
3415851,32103,0
3418893,32103,0
3422053,31847,0
3425171,31831,0
3428281,31847,0
3431370,31591,0
3434464,31591,0
3437565,31847,0
3440672,32087,0
3443775,31879,0
3446831,31655,0
3449901,31815,0
3453043,31799,0
3456142,31719,0
3459246,31895,0
3462321,32039,0
3465400,31895,0
3468491,31991,0
3471613,31463,0
3474756,31415,0
3477817,31751,0
3480896,31703,0
3484052,31367,0
3487153,31559,0
3490292,31463,0
3493385,31927,0
3497106,32279,0
3500212,32279,0
3503924,31543,0
3507735,31271,0
3510765,32119,0
3513869,32231,0
3516985,32087,0
3520065,31735,0
3523125,32295,0
3526205,32423,0
3529303,32247,0
3532404,32263,0
3535506,31687,0
3538607,32263,0
3541727,32279,0
3544770,32455,0
3547842,32183,0
3550916,32231,0
3554049,32311,0
3557811,32151,0
3560863,31895,0
3563998,32311,0
3567083,32023,0
3570181,31831,0
3573265,32039,0
3576342,32695,0
3579435,32727,0
3582518,33224,0
3585612,33192,0
3588711,33192,0
3591767,33224,0
3594832,33720,0
3597913,33800,0
3601063,33496,0
3604169,33640,0
3607290,34296,0
3610385,35208,0
3613492,36312,0
3616598,36408,0
3619729,35688,0
3623512,35400,0
3626611,35336,0
3629742,35320,0
3632779,34776,0
3635871,34248,0
3638980,34200,0
3642048,33912,0
3645123,33784,0
