528865191,28462
528867615,28464
528870067,28471
528872497,28466
528875571,28460
528878005,28465
528880394,28464
528882857,28464
528885290,28468
528888343,28450
528890785,28450
528893182,28449
528895649,28452
528898062,28444
528901128,28445
528903589,28443
528905962,28440
528908423,28435
528910823,28431
528913904,28428
528916364,28426
528918776,28426
528921235,28419
528923671,28417
528926115,28422
528929210,28413
528931601,28408
528934047,28413
528936513,28398
528938965,28402
528941418,28402
528944457,28400
528946921,28385
528949343,28395
528951775,28383
528954258,28389
528956653,28389
528959737,28386
528962191,28382
528964633,28383
528967090,28376
528969492,28377
528972528,28372
528974979,28373
528977430,28379
528979872,28384
528982269,28375
528984734,28367
528987762,28374
528990254,28375
528992684,28373
528995074,28368
528997543,28369
528999993,28368
529003088,28372
529005530,28366
529007918,28365
529017969,28363
529020408,28371
529022828,28372
529025280,28359
529027682,28367
529030161,28365
529032607,28369
529035085,28363
529037585,28369
529039970,28363
529042444,28369
529044852,28367
529047294,28364
529049763,28366
529052189,28359
529054651,28367
529057075,28361
529059541,28371
529061998,28368
529064413,28364
529066884,28358
529069307,28361
529071757,28361
529074201,28363
529076591,28366
529079051,28361
529081487,28365
529083938,28369
529086388,28357
529088798,28356
529091256,28359
529093686,28355
529096140,28357
529098603,28361
529100988,28354
529103445,28356
529105894,28355
529108349,28355
529110822,28359
529113204,28359
529115645,28362
529118074,28355
529120547,28347
529123014,28358
529125401,28363
529127876,28356
529130333,28358
529132777,28360
529135225,28366
529137614,28364
529140070,28363
529142502,28365
529144956,28369
529147398,28361
529149752,28368
529152240,28365
529154698,28362
529157150,28367
529159610,28366
529161991,28363
529164452,28375
529166866,28364
529169301,28368
529171759,28374
529174169,28363
529176632,28367
529179055,28375
529181501,28370
529183949,28373
529186370,28374
529188842,28370
529191273,28372
529194315,28375
529196773,28370
529199147,28370
529201623,28368
529204071,28373
529207124,28368
529209573,28371
529211969,28369
529214408,28371
529216834,28368
529219898,28370
529222372,28370
529224735,28372
529227184,28372
529229604,28371
529232650,28369
529235101,28370
529237511,28371
529239966,28366
529242423,28369
529244857,28371
529247908,28365
529250279,28367
529252767,28367
529255197,28372
529257649,28368
529260103,28371
529263103,28364
529265557,28374
529267996,28376
529270456,28368
529272915,28373
529275299,28377
529278371,28378
529280817,28373
529283251,28371
529285703,28368
529288089,28370
529291187,28372
529293617,28365
529296064,28368
529298537,28372
529300941,28374
529303434,28368
529306456,28371
529308898,28372
529311363,28374
529313754,28371
529316224,28375
529318632,28378
529321691,28377
529324154,28381
529326538,28367
529329021,28379
529331424,28379
529334487,28381
529336947,28382
529339345,28378
529341814,28380
529344250,28375
529347336,28375
529349795,28375
529352179,28376
529354646,28375
529357073,28378
529360108,28382
529362548,28373
529364948,28383
529367410,28387
529369872,28377
529372323,28384
529375364,28380
529377773,28378
529380227,28380
529382658,28375
529385110,28380
529388162,28382
529390583,28381
529393045,28384
529395480,28388
529397933,28389
529400371,28390
529403390,28385
529405847,28387
529408288,28390
529410735,28388
529413192,28391
529415607,28398
529418686,28391
529421108,28396
529423539,28392
529425968,28393
529428355,28400
529431455,28394
