70141350,31879,0
70144569,30839,0
70147736,31127,0
70150306,32103,0
70153525,32471,0
70156676,32183,0
70160353,32199,0
70163460,31911,0
70166531,31751,0
70169614,32535,0
70172705,31911,0
70175799,31239,0
70179564,31495,0
70182646,31335,0
70185733,32343,0
70188853,32776,0
70191981,32311,0
70195027,31255,0
70198137,31719,0
70201269,31815,0
70204354,32343,0
70207439,31767,0
70210529,31479,0
70213631,31895,0
70216730,32519,0
70219825,32247,0
70223640,31735,0
70226739,31495,0
70229832,31927,0
70232935,31991,0
70236023,32359,0
70239053,33000,0
70242148,32215,0
70245255,31511,0
70248360,32215,0
70251448,32856,0
70254588,33320,0
70257689,32247,0
70260781,31943,0
70263862,31623,0
70266985,32023,0
70270048,32471,0
70273120,31959,0
70276188,31655,0
70279325,31831,0
70282409,31671,0
70285514,32663,0
70288591,32487,0
70291678,32295,0
70294733,31863,0
70297804,31735,0
70300902,33496,0
70304019,33112,0
70307089,32727,0
70310155,33832,0
70313260,34472,0
70316357,35496,0
70319448,36024,0
70322571,36696,0
70325689,36296,0
70328786,36552,0
70331887,36264,0
70335003,36792,0
70338805,36264,0
70341927,34840,0
70345033,34360,0
70348067,34744,0
70351135,35352,0
70354257,35064,0
70357352,34296,0
70360434,33656,0
70363539,32695,0
70366640,33064,0
70370309,32856,0
70373415,32295,0
70376493,31639,0
70379593,31591,0
70382672,31463,0
70385793,32695,0
70388876,31959,0
70391992,32071,0
70395072,31495,0
70398127,31975,0
70401257,32359,0
70405038,32007,0
70408071,31623,0
70411159,31175,0
70414298,31527,0
70417388,31927,0
70420455,32327,0
70423560,31767,0
70426654,31255,0
70429763,30855,0
70432838,31559,0
70435945,32183,0
70439052,32359,0
70442104,31847,0
70445249,31559,0
70448314,31463,0
70451423,32071,0
70454520,31191,0
70457632,31015,0
70460719,30407,0
70463794,30551,0
70466895,31447,0
70470019,33432,0
70473061,35720,0
70476114,39321,0
70479191,44042,0
70482338,48731,0
70485437,52156,0
70488519,52444,0
70491625,48011,0
