112921286,31527,0
112924624,31207,0
112927811,31143,0
112931004,31367,0
112934198,31607,0
112937361,31671,0
112940460,31607,0
112943540,31783,0
112947254,32151,0
112950332,31895,0
112953393,31591,0
112956518,31927,0
112959625,31655,0
112962740,31735,0
112965841,32551,0
112968934,32455,0
112972032,33064,0
112975138,32503,0
112978260,33400,0
112981281,33880,0
112984346,33736,0
112987486,33944,0
112990601,33656,0
112993695,33768,0
112996807,33592,0
112999903,33752,0
113002996,33800,0
113006086,33768,0
113009184,33768,0
113012255,34344,0
113015298,34776,0
113018457,34792,0
113021542,35272,0
113024622,35416,0
113027719,35752,0
113030816,35624,0
113034588,36008,0
113037677,36536,0
113040795,36200,0
113043883,36856,0
113046983,36664,0
113050082,36824,0
113053202,36344,0
113056948,36344,0
113060767,36424,0
113063849,37225,0
113066923,37065,0
113070036,37257,0
113073165,37001,0
113076233,37353,0
113079290,36840,0
113082388,36440,0
113085465,36344,0
113088559,36008,0
113091626,35720,0
113094705,35288,0
113097836,35368,0
113100964,34920,0
113104095,34104,0
113107210,33736,0
113110281,33128,0
113113443,32808,0
113116571,32535,0
113119674,32567,0
113122798,31911,0
113125912,31607,0
113128982,31495,0
113132072,32087,0
113135195,32039,0
113138246,31767,0
113141301,31239,0
113144364,31111,0
113147482,31255,0
113151241,30887,0
113154273,30903,0
113157328,30967,0
113160393,31079,0
113163500,31143,0
113166588,31399,0
113169668,31127,0
113172775,31047,0
113175891,30967,0
113178978,30775,0
113182070,31127,0
113185166,31271,0
113188243,31287,0
113191365,30807,0
113194535,30919,0
113197651,31079,0
113200799,30823,0
113203913,30727,0
113207017,30791,0
113210134,31031,0
113213250,31383,0
113216319,31431,0
113219487,31719,0
113223241,31159,0
113226304,31063,0
113229478,30887,0
113232562,31223,0
113235628,31383,0
113238739,31207,0
113241825,31111,0
113244928,31431,0
113247996,31511,0
113251095,31031,0
113254245,31015,0
113257304,31079,0
113260392,30903,0
113263531,31127,0
113267268,31047,0
113270334,30999,0
113274132,30743,0
113277236,30743,0
113280269,30631,0
113283348,31079,0
113286478,31031,0
113289544,30871,0
113292617,30855,0
113295702,30823,0
113298817,30919,0
113301935,30743,0
113305044,31175,0
113308177,31031,0
113311261,31255,0
113314324,30839,0
113317379,31751,0
113320505,31687,0
113323569,31143,0
113326657,31815,0
113329746,31543,0
113332838,31527,0
113335928,31447,0
113339039,31575,0
113342168,31591,0
113345237,32023,0
113348252,32231,0
113351325,32039,0
113354380,32343,0
113357490,31943,0
113360590,32455,0
113363696,32872,0
113366807,33512,0
113369904,34168,0
113372992,34136,0
113376088,34280,0
113379223,34776,0
113382290,34408,0
113385371,33816,0
113388499,33992,0
113391597,33672,0
113394687,33576,0
113397760,33560,0
