7999164,33736,0
8002328,33096,0
8005523,32936,0
8008673,32471,0
8011906,32231,0
8014990,32343,0
8018086,31943,0
8021193,31303,0
8024263,31751,0
8027351,31927,0
8030448,32039,0
8033564,31479,0
8036678,30887,0
8039723,31191,0
8042786,31319,0
8045937,31719,0
8049057,31463,0
8052154,31383,0
8055227,31495,0
8058301,31399,0
8061381,31271,0
8065067,31751,0
8068191,31559,0
8071296,31095,0
8074378,31687,0
8077471,31959,0
8080567,31815,0
8083668,31447,0
8086710,31607,0
8089777,31495,0
8092912,31575,0
8095995,31959,0
8099770,32039,0
8102873,31751,0
8105960,31543,0
8109691,31431,0
8112771,31671,0
8115898,32279,0
8118992,31927,0
8122089,31751,0
8125177,31527,0
8128281,32471,0
8131361,32103,0
8134447,32023,0
8137578,31495,0
8140631,31975,0
8143695,31975,0
8146736,32167,0
8149807,32359,0
8152928,31783,0
8156011,31447,0
8159081,32167,0
8162193,32551,0
8165291,32776,0
8168398,32183,0
8171476,31895,0
8174586,32119,0
8177651,31959,0
8180726,32055,0
8183806,32039,0
8186947,32263,0
8190042,31783,0
8193134,32263,0
8196206,32103,0
8199291,32359,0
8202369,32199,0
8205460,31959,0
8208585,31767,0
8211644,32599,0
8214754,32679,0
8217874,32055,0
8220961,31703,0
8224044,32167,0
8227127,32071,0
8230218,32215,0
8239922,31735,0
8243043,32215,0
8246183,32551,0
8249276,33048,0
8252409,32727,0
8255596,32615,0
8258654,33032,0
8261734,33400,0
8264786,33528,0
8267908,32936,0
8271004,32984,0
8274098,32936,0
8277196,33032,0
8280916,33800,0
8284031,33864,0
8287137,33640,0
8290234,33560,0
8293334,33144,0
8296410,33768,0
8299491,33960,0
8302613,33160,0
8305687,32856,0
8308759,33416,0
8311889,33496,0
8314973,33336,0
8318062,32968,0
8321148,32968,0
8324251,32711,0
8327376,32471,0
8330463,32103,0
8334252,32311,0
8338017,31959,0
8341095,32263,0
8344876,32583,0
8347973,32824,0
8351065,32535,0
8354153,32007,0
8357251,32519,0
8360367,32679,0
8363465,32920,0
8366569,32519,0
8369684,32583,0
8372733,32439,0
8375801,32071,0
8378924,32263,0
8382017,32439,0
8385117,32199,0
8388225,32279,0
8391335,31719,0
8394432,32151,0
8397559,31847,0
8400648,32359,0
8403722,33176,0
8406803,36088,0
8409930,39209,0
8413023,42602,0
8416110,46603,0
8419208,48491,0
8422305,49500,0
8425413,48795,0
8428501,46715,0
8431627,44682,0
8434688,41482,0
8437751,38473,0
8440858,35768,0
8443959,34760,0
8447054,34424,0
8450155,33976,0
8453237,33368,0
8456356,33368,0
8459474,33704,0
8462577,32952,0
8465652,32695,0
8468715,32311,0
8471795,31943,0
8474911,31719,0
8477999,31591,0
8481078,32103,0
8484159,32087,0
8487225,31671,0
8490953,32055,0
8494062,32359,0
8497771,32055,0
8500885,32359,0
8503984,32263,0
8507080,31943,0
8510229,31895,0
8513346,32727,0
8516436,32776,0
8519565,32407,0
8522650,31735,0
8525731,32023,0
8528816,32199,0
8531953,32776,0
8535051,32135,0
8538125,32375,0
8541210,32055,0
8544308,32199,0
8547397,32695,0
8550482,32503,0
8553608,32471,0
8556664,32824,0
8559757,33000,0
8562863,33464,0
8565946,33208,0
8569044,33320,0
8572776,33336,0
8575899,33592,0
8578986,33544,0
8582074,34024,0
8585161,33800,0
8588250,33304,0
8591344,33464,0
8594448,34024,0
8597548,34248,0
8600656,34664,0
8603698,34264,0
8606768,34136,0
8609916,34456,0
8613012,35208,0
8616084,35016,0
8619191,35208,0
8622269,35160,0
8625356,35384,0
8628444,35480,0
8631556,36200,0
8634673,35496,0
8637720,35656,0
8640790,35720,0
8643924,35864,0
8647021,35640,0
8650116,35544,0
8653955,35048,0
8657064,34632,0
8660146,34920,0
8663217,34792,0
8666323,34456,0
8669399,33816,0
8672475,33896,0
8675590,33128,0
8678667,32952,0
8681718,33176,0
8684784,32439,0
8687903,32439,0
8690997,32055,0
8694089,32311,0
8697795,32343,0
8701512,31959,0
8704672,31607,0
8707702,31255,0
8710778,31911,0
8713894,31751,0
8717011,31943,0
8720101,31063,0
8723219,31335,0
8726290,31479,0
8729368,31767,0
8732449,31751,0
8735563,31159,0
8738683,31463,0
8741719,31463,0
8744776,31335,0
8747916,31623,0
8751007,31815,0
8754111,31751,0
8757214,31367,0
8760320,31863,0
8763416,32135,0
8766516,32215,0
8769638,31719,0
8772701,31143,0
8775764,31927,0
8778892,32439,0
8781948,31991,0
8785033,32087,0
8788159,31767,0
8791255,31751,0
8794338,31655,0
8797417,31783,0
8800522,32151,0
8803656,31559,0
8806683,31751,0
8810470,32135,0
8813576,31959,0
8816653,31847,0
8819747,32103,0
8822820,31703,0
8825953,31847,0
8829046,31911,0
8832177,32311,0
8835281,31735,0
8838371,31735,0
8841479,32087,0
8844613,32231,0
8847667,32247,0
8850772,31831,0
8853893,31815,0
8857667,31911,0
8860720,31799,0
8863776,32103,0
8866915,32039,0
8870019,31655,0
8873099,31303,0
8876200,31191,0
8879307,31783,0
8882392,32167,0
8885462,32199,0
8888570,32135,0
8891680,32087,0
8894722,32808,0
8897783,32808,0
8900915,32119,0
8904000,31991,0
8907073,31991,0
8910674,31751,0
8913762,32231,0
8916878,32343,0
8919989,31703,0
8923092,31911,0
8926206,32023,0
8929293,32615,0
8932384,32519,0
8936140,31495,0
8939224,31783,0
8942281,31623,0
8945378,32359,0
8948465,32535,0
8951571,32824,0
8954657,32583,0
8957780,32279,0
8960937,32936,0
8964024,32872,0
8967138,33464,0
8970236,33240,0
8973340,33496,0
8976459,33496,0
8979587,33736,0
8982654,33944,0
8985749,33688,0
8988871,33320,0
8991940,33128,0
8995010,33912,0
8998093,34056,0
9001199,33320,0
9004273,33144,0
9007365,32375,0
9010465,32471,0
9014270,32279,0
9017343,32039,0
9020450,32519,0
9023554,32695,0
9026674,32647,0
9029712,32808,0
9032779,33368,0
9035926,32808,0
9039013,32423,0
9042104,32103,0
9045207,32423,0
9048314,32856,0
9051403,32679,0
9054488,32743,0
9057611,32727,0
9060687,33160,0
9063730,33432,0
9066817,33144,0
9069961,32615,0
9073693,32952,0
9076716,33256,0
9079786,33160,0
9082911,33368,0
9086017,33176,0
9089128,33752,0
9092215,35368,0
9095298,38937,0
9098375,42426,0
9101457,45723,0
9104586,47291,0
9107677,47675,0
9110712,46859,0
9113795,45819,0
9116920,42858,0
9120626,39689,0
9123682,37289,0
9126744,35400,0
9129820,34584,0
9132941,33800,0
9136020,33752,0
9139112,33432,0
9142200,34056,0
9145307,34056,0
9148415,33896,0
9151496,32872,0
9154609,32695,0
9157663,32215,0
9160738,31943,0
9163818,32631,0
9166952,32487,0
9170666,31831,0
9173750,31671,0
9176903,31767,0
9180003,32583,0
9183098,32856,0
9186189,32231,0
9189270,32087,0
9192357,32856,0
9195442,32727,0
9198529,33064,0
9201633,32423,0
9204694,32295,0
9207726,32904,0
9210763,32952,0
9213886,33608,0
9217669,33416,0
9220748,32984,0
9223905,32840,0
9226970,32776,0
9230079,33352,0
9233192,33016,0
9236293,33080,0
9239375,32904,0
9242470,33528,0
9245592,33720,0
9248692,33576,0
9251745,33544,0
9254891,33032,0
9257976,33208,0
9261066,33672,0
9264160,34120,0
9267263,34024,0
9270329,33112,0
9273408,33576,0
9276486,33736,0
9279620,34456,0
9282657,34328,0
9285760,34840,0
9288891,34808,0
9291963,34584,0
9295055,34888,0
9298130,35304,0
9301242,34744,0
9304330,34456,0
9307408,34824,0
9310482,34536,0
9313614,34872,0
9316672,34824,0
9319763,34552,0
9322906,34264,0
9325979,35000,0
9329671,35272,0
9333460,35352,0
9336579,35208,0
9339698,34728,0
9342763,34744,0
9345879,35048,0
9348956,35080,0
9352038,34696,0
9355124,34232,0
9358239,33992,0
9361338,33992,0
9364434,33944,0
9367517,33448,0
9370645,32727,0
9374398,32519,0
9377528,32936,0
9380643,33032,0
9383693,32631,0
9386743,32407,0
9389841,32375,0
9392965,32135,0
9396050,32776,0
9399145,32215,0
9402232,32199,0
9405310,31991,0
9408403,32231,0
9411489,32135,0
9414591,32872,0
9418352,32695,0
9421456,32247,0
9424585,32519,0
9427661,32663,0
9430746,32247,0
9433922,32263,0
9437016,31959,0
9440124,31575,0
9443229,32359,0
9446324,32920,0
9449434,32567,0
9452534,32615,0
9455644,32119,0
9458707,32583,0
9461775,32952,0
9464895,33016,0
9467977,32487,0
