81699305,31591,0
81702526,31527,0
81705714,31639,0
81708865,31559,0
81712080,31799,0
81715323,32087,0
81718422,31767,0
81721518,31767,0
81725308,32167,0
81728385,31783,0
81731482,31911,0
81734579,31591,0
81737707,31719,0
81740825,31319,0
81743878,31623,0
81747014,31495,0
81750097,31895,0
81753217,32167,0
81756302,32023,0
81759392,31543,0
81762482,31495,0
81765569,31671,0
81768649,31335,0
81771710,31175,0
81774816,31159,0
81777921,31239,0
81781064,31607,0
81784164,31415,0
81787250,31303,0
81791042,31447,0
81794128,31591,0
81797228,31271,0
81800336,30999,0
81803418,31063,0
81806490,31351,0
81809585,31495,0
81812695,31239,0
81815795,31975,0
81818850,32311,0
81821891,31975,0
81824953,31767,0
81828081,32183,0
81831164,31575,0
81834242,31415,0
81837347,31335,0
81840427,31543,0
81843523,31735,0
81846625,31975,0
81849746,31783,0
81852803,32391,0
81855855,32215,0
81858908,31703,0
81862711,31543,0
81865833,31559,0
81868900,31815,0
81872026,31799,0
81875133,31495,0
81878243,31511,0
81881347,31687,0
81884421,31671,0
81887515,31479,0
81890602,31671,0
81893694,31591,0
81896814,31863,0
81899879,31879,0
81902937,32151,0
81906054,31751,0
81909158,31735,0
81912235,31975,0
81915331,32183,0
81918425,32087,0
81921520,32023,0
81924613,31703,0
81927731,31911,0
81930800,32279,0
81933857,32119,0
81936960,31799,0
81940095,31671,0
81943216,32327,0
81946326,32407,0
81949425,32247,0
81952524,32583,0
81955576,32776,0
81958683,32455,0
81961819,32279,0
81964873,33048,0
81967936,33048,0
81971074,32984,0
81974174,33272,0
81977272,34456,0
81980841,35592,0
81983964,35224,0
81987103,34984,0
81990207,35096,0
81993320,34664,0
81996416,33944,0
81999543,33544,0
82002633,33480,0
82005764,33336,0
82008811,33384,0
82012597,32904,0
82015723,32503,0
82018832,32295,0
82021872,32311,0
82024956,31687,0
82028772,31447,0
82031818,31575,0
82034867,31895,0
82037937,32135,0
82041053,31911,0
82044124,32359,0
82047209,31879,0
82050314,32039,0
82053405,31879,0
82056475,32007,0
82059561,31911,0
82062652,31687,0
82066489,32087,0
82069580,31911,0
82072670,32023,0
82075761,32071,0
82078805,32023,0
82081902,32183,0
82085022,31895,0
82088103,31367,0
82091213,31015,0
82094318,30551,0
82097400,30487,0
82100464,29927,0
82103556,28679,0
82106654,28951,0
82109777,29223,0
82112826,30727,0
82115896,33288,0
82118958,37465,0
82122061,40617,0
82125151,44298,0
82128239,48971,0
82131336,52412,0
82134392,53228,0
82137495,51916,0
82140597,49180,0
82143692,44330,0
82146803,39481,0
82149863,35928,0
82152946,33144,0
82156083,31623,0
82159158,30679,0
82162220,29447,0
82165311,28775,0
82168413,29111,0
82171484,29303,0
82174605,30135,0
82177725,30743,0
82180810,31031,0
82183882,31063,0
82186969,30855,0
82190704,30871,0
82193824,30967,0
82196898,30871,0
82200055,30807,0
82203124,31095,0
82206220,31031,0
82209934,31095,0
82213060,31159,0
82216142,31479,0
82219217,30983,0
82222341,31319,0
82225460,30679,0
82228552,31607,0
82231643,31255,0
82234771,31623,0
82237834,31687,0
82240887,31687,0
82244040,31479,0
82247160,31735,0
82250247,31783,0
82253347,31671,0
82256435,31687,0
82259514,32551,0
82262586,32279,0
82266409,32679,0
82269511,32583,0
82272621,32647,0
82275749,32423,0
82278809,33288,0
82281865,33400,0
82284923,33560,0
82288035,33720,0
82291106,33800,0
82294200,34184,0
82297277,34200,0
82300362,34392,0
82304172,34264,0
82307260,34360,0
82310375,34472,0
82313469,34488,0
82316578,34536,0
82319667,35336,0
82322800,35496,0
82325843,35928,0
82328928,36264,0
82332085,36184,0
82335200,35928,0
82338312,35896,0
82341407,35992,0
82344493,36248,0
82347597,36424,0
82350686,36376,0
82353811,36728,0
82356841,36808,0
82359952,36472,0
82363110,36664,0
82366164,36600,0
82369244,36889,0
82372360,36408,0
82375459,36744,0
82378538,36776,0
82381619,36072,0
82384736,35736,0
82387827,35176,0
82390860,35128,0
82394025,34328,0
82397108,34472,0
82400817,33752,0
82403887,33080,0
82406964,32727,0
82410094,32567,0
82413174,32439,0
82416267,31847,0
82419388,31639,0
82422477,31671,0
82425548,31463,0
82428624,31271,0
82431747,31591,0
82434834,31495,0
82437874,31159,0
82440930,31095,0
82444076,31191,0
82447834,31079,0
82450856,31303,0
82453926,31367,0
82457068,31335,0
82460132,31335,0
82463215,31655,0
82466317,31575,0
82469417,31543,0
82472506,31207,0
82475584,30887,0
82478712,30903,0
82481801,31383,0
82484825,31351,0
82487855,30999,0
82490946,31303,0
82494754,31303,0
82497819,31127,0
82500887,31447,0
82503944,31287,0
82507045,31575,0
82510144,31399,0
82513227,31287,0
82516329,30951,0
82519426,31191,0
82522512,30823,0
82525624,31127,0
82528758,31479,0
82531819,31671,0
82534877,31287,0
82537947,30807,0
82541765,30951,0
82544825,31255,0
82547894,31351,0
82550956,31047,0
82554082,31399,0
82557177,31303,0
82560259,31159,0
82563353,31079,0
82566455,30855,0
82569546,31095,0
82572615,31383,0
82575712,31479,0
82578836,31111,0
82581883,31383,0
82584938,31223,0
82588092,31479,0
82591210,31287,0
82594334,31191,0
82597403,30887,0
82600495,31127,0
82603596,31303,0
82606730,31271,0
82610477,31063,0
82613596,31111,0
82616695,31191,0
82619812,31447,0
82622846,31335,0
82633270,31255,0
82636348,31383,0
82639460,31063,0
82642564,31319,0
82645685,31559,0
82648797,31463,0
82651859,31447,0
82655665,31191,0
82658783,31335,0
82661838,31943,0
82664916,31591,0
82668039,32055,0
